energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
371.8,0.1,0.069,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
387.84,0.03,0.0277,0.0024,,387.824,92052,0.0,[E1],,,0.0213,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
390.27,0.2,0.04,0.0012,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
410.29,0.04,0.0023,0.0006,,452.189,,41.9509,[E1],,,0.0189,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
428.71,0.04,0.0014,,,634.05,,205.3098,M1+E0(+E2),,,0.19,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
433,0.5,0.004,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
448.4,0.06,0.0011,,,634.05,0.00000000107,185.7143,[M1+E2],,,0.17,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
455.1,0.1,0.009,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
517.9,0.2,0.00042,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
742.5,0.2,0.00042,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
794.7,0.1,0.0006,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
15.784,,27.7,1.8,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
89.954,,2.9914423277067512,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
93.347,,4.838955560832661,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
105.566,,1.7218675985269913,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
106.894,,2.3021369792305872,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15
108.58,,0.580269380703596,,,,,,,,,,,92,143,U,,0,,7/2-,7.04E+8,,1,Y,2.221607588611277e16,31556925974592,A,100,,4678.1,7,90,141,Th,31-Aug-2022,Balraj Singh and  Jagdish K. Tuli and  and Edgardo Browne,2025-12-15

