energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
486.827,0.023,0.00155006,0.0001505645127511792,,560.98,,74.147,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
491,0.6,0.00039576,0.00009915197426173621,,537.3,,46.349,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
501.4,0.5,0.00077503,0.00018183335282615233,,501.16,687057392.318817,0.0,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
509.7,1,0.00092344,0.0003960487242751831,,537.3,0.0000000383,27.365,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
516.2,0.5,0.00136867,0.00015009242552507438,,560.98,,46.349,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
535.6,0.7,0.00061013,0.00011586149058250545,,560.98,0.0000000383,27.365,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
546.5,0.7,0.0008245,0.00013260896048156021,,656.3,,109.989,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
571.6,0.8,0.0004947,0.00021452297522643116,,656.3,,84.539,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
583,2,0.0042874,0.0001792206740306486,,656.3,,74.147,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
609,2,0.0070907,0.0003496387421325045,,656.3,,46.349,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
15.349,,45,4,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
87.674,,0.7109591202907636,0.018223046000485084,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
90.886,,1.1556552670526066,0.029246687204694727,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
102.818,,0.40749046265335387,0.011817822331897652,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
104.107,,0.5431847867169207,0.015620843410139314,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15
105.738,,0.13569432406356685,0.004431486455398358,,,,,,,,,,91,140,Pa,,0,,3/2-,32570,,130,Y,1027809078992.4614,4102400376.69696,A,100,,5149.9,8,89,138,Ac,15-Jan-2016,ICTP-2014 Workshop Group,2025-12-15

